,Location,Price,Rooms,Bathrooms,Car Parks,Property Type,Furnishing,Built_Type,Built_Size,Price_sqft,Price_room,Rooms_sqft
34835,mont kiara,880000,3.0,2.0,1.0,Condominium,Partly Furnished,Built-up,1388.0,634.0057636887608,293333.3333333333,462.6666666666667
34840,klcc,1700000,2.0,2.0,1.0,Serviced Residence,Fully Furnished,Built-up,1227.0,1385.4930725346373,850000.0,613.5
34841,bukit bintang,3000000,2.0,2.0,1.0,Serviced Residence,Fully Furnished,Built-up,1307.0,2295.3328232593726,1500000.0,653.5
34844,mont kiara,888000,3.0,2.0,1.0,Condominium,Partly Furnished,Built-up,1208.0,735.0993377483444,296000.0,402.6666666666667
34855,dutamas,1100000,2.0,2.0,1.0,Serviced Residence,Fully Furnished,Built-up,1145.0,960.6986899563319,550000.0,572.5
34856,mont kiara,650000,3.0,2.0,1.0,Condominium,Partly Furnished,Built-up,1230.0,528.4552845528456,216666.66666666666,410.0
34878,bukit jalil,355000,3.0,2.0,1.0,Apartment,Partly Furnished,Built-up,878.0,404.3280182232346,118333.33333333333,292.6666666666667
34880,jalan klang lama (old klang road),1500,1.0,2.0,1.0,Serviced Residence,Fully Furnished,Built-up,775.0,1.935483870967742,1500.0,775.0
34883,seputeh,700000,2.0,2.0,1.0,Condominium,Partly Furnished,Built-up,1011.0,692.3837784371909,350000.0,505.5
34884,seputeh,720000,2.0,2.0,1.0,Condominium,Partly Furnished,Built-up,1044.0,689.6551724137931,360000.0,522.0
34885,mont kiara,4300,2.0,2.0,1.0,Serviced Residence,Fully Furnished,Built-up,900.0,4.777777777777778,2150.0,450.0
34887,kl sentral,1590000,3.0,2.0,1.0,Condominium,Partly Furnished,Built-up,1750.0,908.5714285714286,530000.0,583.3333333333334
34891,bangsar,1350000,3.0,2.0,1.0,Condominium,Partly Furnished,Built-up,1400.0,964.2857142857143,450000.0,466.6666666666667
34900,setapak,340000,3.0,2.0,1.0,Apartment,Unknown,Built-up,835.0,407.18562874251495,113333.33333333333,278.3333333333333
34901,kuchai lama,680000,3.0,2.0,2.0,Condominium,Unfurnished,Built-up,1451.0,468.6423156443832,226666.66666666666,483.6666666666667
34903,sungai besi,520000,3.0,2.0,2.0,Condominium,Partly Furnished,Built-up,1180.0,440.6779661016949,173333.33333333334,393.3333333333333
34905,bukit jalil,635000,2.0,2.0,2.0,Serviced Residence,Unfurnished,Built-up,791.0,802.7812895069533,317500.0,395.5
34909,jalan klang lama (old klang road),568000,3.0,2.0,1.0,Condominium,Partly Furnished,Built-up,1339.0,424.19716206123974,189333.33333333334,446.3333333333333
34911,bandar menjalara,590000,3.0,2.0,2.0,Terrace/Link House,Partly Furnished,Land area,880.0,670.4545454545455,196666.66666666666,293.3333333333333
34914,setiawangsa,3200000,5.0,4.0,2.0,Terrace/Link House,Partly Furnished,Land area,3627.0,882.2718500137855,640000.0,725.4
34915,setiawangsa,8500000,8.0,11.0,8.0,Bungalow,Fully Furnished,Land area,9000.0,944.4444444444445,1062500.0,1125.0
34916,setiawangsa,899000,4.0,3.0,2.0,Terrace/Link House,Partly Furnished,Land area,1400.0,642.1428571428571,224750.0,350.0
34918,wangsa maju,199000,2.0,1.0,1.0,Flat,Partly Furnished,Built-up,527.0,377.6091081593928,99500.0,263.5
34920,jalan klang lama (old klang road),738000,4.0,2.0,2.0,Condominium,Partly Furnished,Built-up,1073.0,687.7912395153775,184500.0,268.25
34921,setapak,480000,4.0,3.0,1.0,Serviced Residence,Unknown,Built-up,1092.0,439.56043956043953,120000.0,273.0
34922,jalan kuching,720000,3.0,2.0,1.0,Condominium,Partly Furnished,Built-up,1015.0,709.35960591133,240000.0,338.3333333333333
34930,bukit jalil,425000,3.0,2.0,1.0,Condominium,Fully Furnished,Built-up,1400.0,303.57142857142856,141666.66666666666,466.6666666666667
34935,bukit jalil,520000,3.0,2.0,1.0,Condominium,Fully Furnished,Built-up,1224.0,424.83660130718954,173333.33333333334,408.0
34937,bukit jalil,500000,3.0,2.0,1.0,Condominium,Fully Furnished,Built-up,1250.0,400.0,166666.66666666666,416.6666666666667
34942,setapak,620000,4.0,2.0,2.0,Condominium,Partly Furnished,Built-up,1644.0,377.12895377128956,155000.0,411.0
34943,setapak,195000,2.0,1.0,1.0,Flat,Unfurnished,Built-up,588.0,331.6326530612245,97500.0,294.0
34944,klcc,1300000,4.0,2.0,1.0,Condominium,Unknown,Built-up,1656.0,785.024154589372,325000.0,414.0
34945,jalan klang lama (old klang road),428000,3.0,2.0,1.0,Condominium,Partly Furnished,Built-up,941.0,454.83528161530285,142666.66666666666,313.6666666666667
34947,kepong,620000,3.0,2.0,2.0,Terrace/Link House,Unknown,Built-up,1430.0,433.56643356643355,206666.66666666666,476.6666666666667
34949,mont kiara,650000,3.0,2.0,2.0,Condominium,Fully Furnished,Built-up,1054.0,616.6982922201139,216666.66666666666,351.3333333333333
34952,cheras,490000,3.0,2.0,1.0,Condominium,Partly Furnished,Land area,957.0,512.0167189132707,163333.33333333334,319.0
34958,jalan klang lama (old klang road),320000,3.0,2.0,1.0,Apartment,Partly Furnished,Built-up,947.0,337.909186906019,106666.66666666667,315.6666666666667
34967,mont kiara,553000,2.0,1.0,1.0,Serviced Residence,Partly Furnished,Built-up,484.0,1142.5619834710744,276500.0,242.0
34968,mont kiara,935000,2.0,1.0,1.0,Serviced Residence,Partly Furnished,Built-up,782.0,1195.6521739130435,467500.0,391.0
34969,jalan klang lama (old klang road),650000,3.0,2.0,1.0,Condominium,Partly Furnished,Built-up,1350.0,481.48148148148147,216666.66666666666,450.0
34970,brickfields,890000,2.0,2.0,1.0,Condominium,Fully Furnished,Built-up,1200.0,741.6666666666666,445000.0,600.0
34973,cheras,650000,4.0,2.0,2.0,Condominium,Partly Furnished,Built-up,1450.0,448.2758620689655,162500.0,362.5
34978,taman melawati,1600000,5.0,6.0,4.0,Terrace/Link House,Partly Furnished,Land area,4000.0,400.0,320000.0,800.0
34983,taman desa,745000,3.0,2.0,1.0,Condominium,Partly Furnished,Built-up,1120.0,665.1785714285714,248333.33333333334,373.3333333333333
34995,segambut,680000,3.0,2.0,2.0,Condominium,Partly Furnished,Built-up,1021.0,666.0137120470127,226666.66666666666,340.3333333333333
34997,mont kiara,748000,3.0,3.0,2.0,Condominium,Partly Furnished,Built-up,1268.0,589.9053627760252,249333.33333333334,422.6666666666667
35003,wangsa maju,460000,3.0,2.0,1.0,Condominium,Unfurnished,Built-up,1150.0,400.0,153333.33333333334,383.3333333333333
35007,setapak,840000,3.0,3.0,2.0,Condominium,Partly Furnished,Built-up,1477.0,568.7203791469194,280000.0,492.3333333333333
35009,kepong,560000,3.0,2.0,2.0,Condominium,Partly Furnished,Built-up,1074.0,521.415270018622,186666.66666666666,358.0
35013,jalan kuching,318000,3.0,2.0,1.0,Condominium,Unfurnished,Built-up,1024.0,310.546875,106000.0,341.3333333333333
35021,sentul,580000,3.0,2.0,2.0,Serviced Residence,Unknown,Land area,948.0,611.8143459915611,193333.33333333334,316.0
35031,kl sentral,1280000,3.0,2.0,2.0,Serviced Residence,Partly Furnished,Built-up,1138.0,1124.780316344464,426666.6666666667,379.3333333333333
35034,taman desa,758000,3.0,2.0,1.0,Condominium,Partly Furnished,Built-up,1680.0,451.1904761904762,252666.66666666666,560.0
35039,jalan klang lama (old klang road),488000,3.0,3.0,3.0,Condominium,Unknown,Built-up,1250.0,390.4,162666.66666666666,416.6666666666667
35040,dutamas,1200000,5.0,3.0,2.0,Condominium,Partly Furnished,Built-up,1900.0,631.578947368421,240000.0,380.0
35041,jalan ipoh,1720000,4.0,4.0,2.0,Semi-detached House,Partly Furnished,Built-up,3150.0,546.031746031746,430000.0,787.5
35049,kepong,578000,3.0,2.0,2.0,Serviced Residence,Partly Furnished,Land area,1027.0,562.8042843232716,192666.66666666666,342.3333333333333
35054,kepong,588000,3.0,2.0,1.0,Serviced Residence,Unfurnished,Land area,1027.0,572.541382667965,196000.0,342.3333333333333
35055,kepong,390000,3.0,2.0,2.0,Serviced Residence,Unknown,Land area,1027.0,379.746835443038,130000.0,342.3333333333333
35060,seputeh,634858,2.0,2.0,1.0,Condominium,Partly Furnished,Built-up,667.0,951.8110944527737,317429.0,333.5
35061,seputeh,634858,2.0,2.0,1.0,Condominium,Partly Furnished,Built-up,667.0,951.8110944527737,317429.0,333.5
35066,kepong,750000,4.0,2.0,3.0,Serviced Residence,Partly Furnished,Land area,1930.0,388.60103626943004,187500.0,482.5
35067,segambut,990000,4.0,3.0,2.0,Terrace/Link House,Partly Furnished,Land area,2200.0,450.0,247500.0,550.0
35071,sentul,360000,2.0,2.0,2.0,Serviced Residence,Partly Furnished,Built-up,794.0,453.4005037783375,180000.0,397.0
35072,setapak,300000,3.0,2.0,2.0,Condominium,Unfurnished,Built-up,800.0,375.0,100000.0,266.6666666666667
35074,cheras,270000,3.0,2.0,1.0,Condominium,Unfurnished,Built-up,755.0,357.6158940397351,90000.0,251.66666666666666
35075,cheras,320000,3.0,2.0,1.0,Condominium,Partly Furnished,Built-up,903.0,354.3743078626799,106666.66666666667,301.0
35080,taman tun dr ismail,930000,3.0,2.0,1.0,Condominium,Partly Furnished,Built-up,1356.0,685.8407079646017,310000.0,452.0
35083,setapak,770000,3.0,2.0,2.0,Condominium,Partly Furnished,Built-up,1368.0,562.8654970760234,256666.66666666666,456.0
35087,mont kiara,1240000,2.0,2.0,1.0,Serviced Residence,Partly Furnished,Built-up,1029.0,1205.0534499514092,620000.0,514.5
35092,cheras,499000,2.0,2.0,1.0,Serviced Residence,Fully Furnished,Built-up,719.0,694.019471488178,249500.0,359.5
35095,bangsar,980000,2.0,2.0,1.0,Condominium,Fully Furnished,Built-up,1100.0,890.9090909090909,490000.0,550.0
35099,mont kiara,620000,3.0,2.0,1.0,Condominium,Partly Furnished,Built-up,1426.0,434.7826086956522,206666.66666666666,475.3333333333333
35100,jalan ipoh,600000,3.0,3.0,1.0,Condominium,Partly Furnished,Built-up,1276.0,470.2194357366771,200000.0,425.3333333333333
35102,kuchai lama,540000,3.0,2.0,1.0,Condominium,Partly Furnished,Built-up,1120.0,482.14285714285717,180000.0,373.3333333333333
35105,kuchai lama,565000,3.0,2.0,2.0,Condominium,Partly Furnished,Built-up,1120.0,504.4642857142857,188333.33333333334,373.3333333333333
35107,jalan ipoh,490000,2.0,1.0,1.0,Condominium,Fully Furnished,Built-up,698.0,702.0057306590257,245000.0,349.0
35112,setapak,340000,3.0,2.0,1.0,Apartment,Partly Furnished,Built-up,900.0,377.77777777777777,113333.33333333333,300.0
35115,bukit jalil,900000,4.0,3.0,2.0,Condominium,Partly Furnished,Built-up,1513.0,594.8446794448116,225000.0,378.25
35116,kepong,398000,3.0,2.0,2.0,Condominium,Unfurnished,Built-up,901.0,441.73140954495005,132666.66666666666,300.3333333333333
35121,kl city,550000,3.0,2.0,1.0,Condominium,Partly Furnished,Built-up,1100.0,500.0,183333.33333333334,366.6666666666667
35122,kl eco city,1750000,2.0,2.0,2.0,Condominium,Partly Furnished,Built-up,1119.0,1563.8963360142984,875000.0,559.5
35125,country heights damansara,3950000,1.0,1.0,1.0,Bungalow,Unfurnished,Land area,10400.0,379.8076923076923,3950000.0,10400.0
35126,cheras,450800,3.0,2.0,1.0,Condominium,Partly Furnished,Built-up,850.0,530.3529411764706,150266.66666666666,283.3333333333333
35127,cheras,8080000,5.0,6.0,10.0,Bungalow,Partly Furnished,Land area,13500.0,598.5185185185185,1616000.0,2700.0
35129,cheras,2000000,6.0,3.0,5.0,Bungalow,Partly Furnished,Land area,4500.0,444.44444444444446,333333.3333333333,750.0
35132,wangsa maju,210000,2.0,1.0,1.0,Flat,Partly Furnished,Built-up,650.0,323.0769230769231,105000.0,325.0
35134,cheras,4280000,8.0,9.0,8.0,Bungalow,Partly Furnished,Land area,7000.0,611.4285714285714,535000.0,875.0
35136,jalan klang lama (old klang road),548000,3.0,2.0,2.0,Condominium,Partly Furnished,Built-up,1215.0,451.02880658436214,182666.66666666666,405.0
35144,segambut,880000,3.0,2.0,2.0,Condominium,Fully Furnished,Built-up,1319.0,667.172100075815,293333.3333333333,439.6666666666667
35145,segambut,890000,3.0,2.0,2.0,Condominium,Fully Furnished,Built-up,1319.0,674.7536012130402,296666.6666666667,439.6666666666667
35154,taman tun dr ismail,2800,3.0,2.0,1.0,Condominium,Partly Furnished,Built-up,1300.0,2.1538461538461537,933.3333333333334,433.3333333333333
35155,mont kiara,700000,3.0,2.0,1.0,Serviced Residence,Fully Furnished,Built-up,1141.0,613.4969325153374,233333.33333333334,380.3333333333333
35161,jalan kuching,620000,3.0,2.0,1.0,Condominium,Partly Furnished,Built-up,1010.0,613.8613861386139,206666.66666666666,336.6666666666667
35162,cheras,280000,3.0,2.0,1.0,Condominium,Partly Furnished,Built-up,755.0,370.86092715231786,93333.33333333333,251.66666666666666
35163,kepong,338000,3.0,2.0,1.0,Condominium,Partly Furnished,Built-up,853.0,396.2485345838218,112666.66666666667,284.3333333333333
35168,jalan klang lama (old klang road),348000,3.0,2.0,1.0,Apartment,Partly Furnished,Built-up,949.0,366.7017913593256,116000.0,316.3333333333333
35169,oug,3800000,6.0,5.0,5.0,Bungalow,Unfurnished,Land area,4900.0,775.5102040816327,633333.3333333334,816.6666666666666
35170,jalan klang lama (old klang road),330000,3.0,2.0,1.0,Apartment,Partly Furnished,Built-up,949.0,347.7344573234984,110000.0,316.3333333333333
35171,jalan klang lama (old klang road),400000,3.0,2.0,2.0,Serviced Residence,Partly Furnished,Built-up,950.0,421.05263157894734,133333.33333333334,316.6666666666667
35173,taman desa,650000,3.0,2.0,2.0,Condominium,Fully Furnished,Built-up,1110.0,585.5855855855856,216666.66666666666,370.0
35175,jalan klang lama (old klang road),4650000,0.0,5.0,8.0,Bungalow,Partly Furnished,Land area,10000.0,465.0,inf,inf
35176,jalan klang lama (old klang road),2600000,6.0,6.0,10.0,Bungalow,Unfurnished,Land area,10230.0,254.1544477028348,433333.3333333333,1705.0
35184,seputeh,488000,2.0,1.0,1.0,Condominium,Unknown,Built-up,800.0,610.0,244000.0,400.0
35186,damansara heights,12500000,6.0,6.0,6.0,Bungalow,Fully Furnished,Land area,8000.0,1562.5,2083333.3333333333,1333.3333333333333
35188,damansara heights,22000000,8.0,8.0,6.0,Bungalow,Fully Furnished,Land area,15000.0,1466.6666666666667,2750000.0,1875.0
35190,pandan indah,430000,3.0,2.0,1.0,Townhouse,Fully Furnished,Built-up,1300.0,330.7692307692308,143333.33333333334,433.3333333333333
35191,cheras,1050000,4.0,4.0,2.0,Condominium,Partly Furnished,Built-up,1675.0,626.8656716417911,262500.0,418.75
35199,klcc,2450000,2.0,2.0,2.0,Serviced Residence,Fully Furnished,Built-up,1006.0,2435.3876739562625,1225000.0,503.0
35200,bukit jalil,580000,3.0,2.0,2.0,Condominium,Unfurnished,Built-up,1100.0,527.2727272727273,193333.33333333334,366.6666666666667
35201,bukit jalil,560000,3.0,2.0,2.0,Condominium,Unfurnished,Built-up,1100.0,509.09090909090907,186666.66666666666,366.6666666666667
35205,klcc,4000000,3.0,3.0,2.0,Serviced Residence,Fully Furnished,Built-up,1768.0,2262.443438914027,1333333.3333333333,589.3333333333334
35207,ampang hilir,5143000,4.0,4.0,2.0,Condominium,Unfurnished,Built-up,3830.0,1342.8198433420366,1285750.0,957.5
35209,kuchai lama,500000,3.0,2.0,1.0,Serviced Residence,Fully Furnished,Built-up,935.0,534.75935828877,166666.66666666666,311.6666666666667
35210,bukit bintang,2200000,2.0,2.0,1.0,Serviced Residence,Fully Furnished,Built-up,1098.0,2003.6429872495446,1100000.0,549.0
35213,desa pandan,1300000,2.0,2.0,2.0,Serviced Residence,Partly Furnished,Built-up,1410.0,921.9858156028369,650000.0,705.0
35217,kl city,738000,1.0,1.0,1.0,Condominium,Fully Furnished,Built-up,775.0,952.258064516129,738000.0,775.0
35219,klcc,3000,1.0,1.0,1.0,Serviced Residence,Fully Furnished,Built-up,640.0,4.6875,3000.0,640.0
35221,jalan klang lama (old klang road),399000,3.0,2.0,1.0,Serviced Residence,Partly Furnished,Built-up,852.0,468.3098591549296,133000.0,284.0
35226,bukit jalil,577000,3.0,2.0,2.0,Condominium,Unknown,Land area,1100.0,524.5454545454545,192333.33333333334,366.6666666666667
35229,klcc,1551000,3.0,3.0,1.0,Condominium,Fully Furnished,Built-up,1551.0,1000.0,517000.0,517.0
35230,bukit jalil,597000,3.0,2.0,2.0,Condominium,Unknown,Land area,1500.0,398.0,199000.0,500.0
35232,kepong,413000,3.0,2.0,2.0,Condominium,Unfurnished,Built-up,901.0,458.3795782463929,137666.66666666666,300.3333333333333
35233,kepong,485000,3.0,2.0,2.0,Condominium,Unknown,Built-up,1027.0,472.24926971762414,161666.66666666666,342.3333333333333
35234,kepong,388000,3.0,2.0,2.0,Condominium,Unknown,Built-up,901.0,430.6326304106548,129333.33333333333,300.3333333333333
35238,mont kiara,4000000,6.0,6.0,4.0,Serviced Residence,Unknown,Built-up,4465.0,895.8566629339306,666666.6666666666,744.1666666666666
35239,brickfields,820000,2.0,2.0,1.0,Serviced Residence,Fully Furnished,Built-up,875.0,937.1428571428571,410000.0,437.5
35241,cheras,532888,2.0,2.0,2.0,Condominium,Unfurnished,Built-up,840.0,634.3904761904762,266444.0,420.0
35242,bukit jalil,730000,3.0,2.0,2.0,Serviced Residence,Unfurnished,Built-up,971.0,751.8022657054582,243333.33333333334,323.6666666666667
35243,bangsar south,1630000,3.0,3.0,2.0,Condominium,Fully Furnished,Built-up,2068.0,788.2011605415861,543333.3333333334,689.3333333333334
35245,sentul,350000,2.0,1.0,1.0,Serviced Residence,Unknown,Built-up,646.0,541.795665634675,175000.0,323.0
35246,cheras,478800,3.0,2.0,1.0,Condominium,Partly Furnished,Built-up,850.0,563.2941176470588,159600.0,283.3333333333333
35249,setapak,298000,3.0,2.0,1.0,Apartment,Unfurnished,Built-up,815.0,365.6441717791411,99333.33333333333,271.6666666666667
35250,setapak,300000,3.0,2.0,1.0,Condominium,Unfurnished,Built-up,800.0,375.0,100000.0,266.6666666666667
35254,setapak,745900,4.0,3.0,2.0,Condominium,Fully Furnished,Built-up,1447.0,515.4803040774016,186475.0,361.75
35256,cheras,328000,2.0,2.0,1.0,Condominium,Fully Furnished,Built-up,970.0,338.1443298969072,164000.0,485.0
35257,bukit bintang,1400000,2.0,2.0,2.0,Serviced Residence,Unknown,Built-up,1012.0,1383.399209486166,700000.0,506.0
35262,ampang,500000,1.0,1.0,1.0,Serviced Residence,Fully Furnished,Built-up,705.0,709.2198581560284,500000.0,705.0
35268,cheras,330000,3.0,2.0,1.0,Condominium,Partly Furnished,Built-up,1100.0,300.0,110000.0,366.6666666666667
35270,cheras,750000,4.0,3.0,3.0,Terrace/Link House,Unknown,Land area,1650.0,454.54545454545456,187500.0,412.5
35274,kuchai lama,475000,3.0,2.0,2.0,Serviced Residence,Fully Furnished,Built-up,935.0,508.02139037433153,158333.33333333334,311.6666666666667
35277,mont kiara,1580000,3.0,3.0,1.0,Condominium,Partly Furnished,Built-up,1496.0,1056.149732620321,526666.6666666666,498.6666666666667
35279,dutamas,559000,3.0,2.0,1.0,Condominium,Fully Furnished,Built-up,1450.0,385.51724137931035,186333.33333333334,483.3333333333333
35282,taman desa,549999,2.0,2.0,1.0,Serviced Residence,Partly Furnished,Built-up,715.0,769.2293706293706,274999.5,357.5
35283,cheras,417000,2.0,2.0,1.0,Condominium,Unknown,Built-up,825.0,505.45454545454544,208500.0,412.5
35302,bukit jalil,900000,3.0,2.0,2.0,Serviced Residence,Partly Furnished,Land area,0.0,inf,300000.0,0.0
35303,bukit bintang,545500,3.0,2.0,1.0,Condominium,Unknown,Built-up,1209.0,451.1993382961125,181833.33333333334,403.0
35304,jalan kuching,460000,3.0,2.0,1.0,Condominium,Partly Furnished,Built-up,1100.0,418.1818181818182,153333.33333333334,366.6666666666667
35305,jalan ipoh,720600,3.0,2.0,2.0,Condominium,Partly Furnished,Built-up,1196.0,602.5083612040133,240200.0,398.6666666666667
35307,bukit jalil,590000,3.0,2.0,2.0,Condominium,Unfurnished,Built-up,1100.0,536.3636363636364,196666.66666666666,366.6666666666667
35310,jalan klang lama (old klang road),600000,2.0,2.0,2.0,Serviced Residence,Partly Furnished,Built-up,1270.0,472.4409448818898,300000.0,635.0
35311,bangsar south,620000,1.0,1.0,1.0,Serviced Residence,Partly Furnished,Built-up,638.0,971.7868338557994,620000.0,638.0
35312,klcc,1143000,3.0,2.0,1.0,Serviced Residence,Fully Furnished,Built-up,818.0,1397.3105134474329,381000.0,272.6666666666667
35313,jalan klang lama (old klang road),700000,2.0,2.0,1.0,Serviced Residence,Partly Furnished,Built-up,1399.0,500.35739814152964,350000.0,699.5
35314,jalan klang lama (old klang road),690000,2.0,2.0,1.0,Serviced Residence,Partly Furnished,Built-up,1399.0,493.2094353109364,345000.0,699.5
35315,taman tun dr ismail,5350000,0.0,3.0,6.0,Bungalow,Unknown,Land area,7200.0,743.0555555555555,inf,inf
35318,cheras,2750000,6.0,6.0,6.0,Bungalow,Unknown,Land area,10500.0,261.9047619047619,458333.3333333333,1750.0
